Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"A22 (Avio)","Ossido di Carbonio",2024-09-17,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-17,22,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-17,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-17,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,10,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,11,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,14,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,15,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,16,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,18,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,19,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,20,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-18,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,7,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,9,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,10,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,13,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,14,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,15,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,16,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,18,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,19,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-19,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,4,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,12,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,13,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,14,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,15,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,16,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,17,0.9,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,18,0.8,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,19,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,20,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,21,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,22,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,23,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-20,24,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,5,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,6,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,7,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,9,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,10,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,11,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,14,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,15,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,16,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,17,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,18,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,19,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,20,0.8,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,21,0.8,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,22,0.8,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,23,0.8,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-21,24,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,1,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,2,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,5,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,6,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,7,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,9,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,10,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,11,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,19,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,21,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,22,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,23,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-22,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,6,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,7,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,14,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,15,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,16,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,18,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,19,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,21,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,23,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-23,24,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,1,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,4,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,5,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,19,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-24,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,1,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,19,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,23,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-25,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,9,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,10,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,18,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,19,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,20,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,22,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,23,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-26,24,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,1,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,4,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,5,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,6,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,10,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,11,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,15,0.4,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,19,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,21,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,22,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-27,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,9,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,10,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,11,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,18,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,19,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,20,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,21,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,22,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,23,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-28,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,1,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,4,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,5,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,6,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,11,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,19,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,21,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,22,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,23,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-29,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,2,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,9,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,11,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,12,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,13,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,17,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,19,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,20,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,21,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,22,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,23,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-09-30,24,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,1,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,3,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,4,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,5,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,6,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,7,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,8,0.7,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,9,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,10,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,11,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,12,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,13,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,14,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,15,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,16,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,17,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,18,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,19,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,20,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,21,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,22,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,23,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-01,24,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,1,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,2,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,3,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,4,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,5,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,6,0.5,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,7,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,8,0.6,mg/mc
"A22 (Avio)","Ossido di Carbonio",2024-10-02,9,0.6,mg/mc
